Country Name,Country Code,Indicator Name,Indicator Code,1970,1980,1990,2000,2010,2016,2017
"Egypt, Arab Rep.",EGY,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,253.01985,,
"Egypt, Arab Rep.",EGY,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,496.7285,,
"Egypt, Arab Rep.",EGY,"Trademark applications, total",IP.TMK.TOTL,864,1546,2709,11370,21860,22106,
"Egypt, Arab Rep.",EGY,"Trademark applications, direct resident",IP.TMK.RESD,438,550,,5007,14079,10791,
"Egypt, Arab Rep.",EGY,"Trademark applications, direct nonresident",IP.TMK.NRES,426,996,2709,6363,7781,11315,
"Egypt, Arab Rep.",EGY,"Patent applications, residents",IP.PAT.RESD,57,76,278,534,605,918,
"Egypt, Arab Rep.",EGY,"Patent applications, nonresidents",IP.PAT.NRES,494,731,511,1081,1625,1231,
"Egypt, Arab Rep.",EGY,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,6665.5,10807,
"Egypt, Arab Rep.",EGY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.19253,0.43223,,
"Egypt, Arab Rep.",EGY,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,59000000,,,
"Egypt, Arab Rep.",EGY,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,401000000,226000000,187700000,254500000
Euro area,EMU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,12.60097764,20.01200889,15.06338208,16.35016481,
Euro area,EMU,High-technology exports (current US$),TX.VAL.TECH.CD,,,,287809907916,440151852148,501887312820,
Euro area,EMU,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,1401.973156,,
Euro area,EMU,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,2452.770137,3365.494842,,
Euro area,EMU,"Trademark applications, total",IP.TMK.TOTL,113289,148213,340135,501398,348761,344787,
Euro area,EMU,"Trademark applications, direct resident",IP.TMK.RESD,83384,99124,158206,310518,290670,292391,
Euro area,EMU,"Trademark applications, direct nonresident",IP.TMK.NRES,29905,33554,125035,153363,58091,46830,
Euro area,EMU,"Patent applications, residents",IP.PAT.RESD,65919,56158,53313,85915,84641,83081,
Euro area,EMU,"Patent applications, nonresidents",IP.PAT.NRES,151306,80033,28634,20504,16058,23906,
Euro area,EMU,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,383324.6,410882.8,
Euro area,EMU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,1.801601578,1.994391564,,
Euro area,EMU,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,101323756.8,1659103709,5564626205,11096275469,61172826325,96450971780,111529619012
Euro area,EMU,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,124793370.1,3879201515,10616384216,15280645215,103194934200,169740546270,183150163256
Eritrea,ERI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Eritrea,ERI,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Eritrea,ERI,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Eritrea,ERI,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Eritrea,ERI,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Eritrea,ERI,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Eritrea,ERI,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Eritrea,ERI,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Eritrea,ERI,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Eritrea,ERI,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,11.7,8.5,
Eritrea,ERI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Eritrea,ERI,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,94115.12027,,,
Eritrea,ERI,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,281121.134,,,
Spain,ESP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,6.717627934,7.986523656,6.357351118,6.979881468,
Spain,ESP,High-technology exports (current US$),TX.VAL.TECH.CD,,,2796858758,7028652565,11290317379,14201506500,
Spain,ESP,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,628.77364,1302.46044,,
Spain,ESP,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,1881.47426,2889.45684,,
Spain,ESP,"Trademark applications, total",IP.TMK.TOTL,26968,33730,80992,98981,46874,54731,
Spain,ESP,"Trademark applications, direct resident",IP.TMK.RESD,24140,29932,60955,82307,41767,50574,
Spain,ESP,"Trademark applications, direct nonresident",IP.TMK.NRES,2828,3798,20037,16674,5107,4157,
Spain,ESP,"Patent applications, residents",IP.PAT.RESD,2966,1876,2218,2710,3566,2745,
Spain,ESP,"Patent applications, nonresidents",IP.PAT.NRES,8844,9001,1079,484,213,177,
Spain,ESP,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,49035.6,52820.7,
Spain,ESP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.88529,1.35078,,
Spain,ESP,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,36187135.26,90117193.01,,,1919515631,2373090491
Spain,ESP,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,169967223.2,1021669985,,,4986909042,5066471940
Estonia,EST,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,29.9304493,9.265320112,10.34383627,
Estonia,EST,High-technology exports (current US$),TX.VAL.TECH.CD,,,,834648934,740821251,978837102,
Estonia,EST,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,378.80277,680.88544,,
Estonia,EST,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,1905.4494,3060.60631,,
Estonia,EST,"Trademark applications, total",IP.TMK.TOTL,,,,5903,2950,2145,
Estonia,EST,"Trademark applications, direct resident",IP.TMK.RESD,,,,884,1067,975,
Estonia,EST,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,5019,1883,1170,
Estonia,EST,"Patent applications, residents",IP.PAT.RESD,,,,13,84,29,
Estonia,EST,"Patent applications, nonresidents",IP.PAT.NRES,,,,791,13,1,
Estonia,EST,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,1407.1,1481.7,
Estonia,EST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,0.60009,1.58162,,
Estonia,EST,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,1557828.556,20327070.8,13261178.45,19885969.76
Estonia,EST,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,7909800.996,60053479.49,51554637.99,61284878.55
Ethiopia,ETH,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,0.132135435,2.737154038,17.24350081,
Ethiopia,ETH,High-technology exports (current US$),TX.VAL.TECH.CD,,,,58734,5685177,29793016,
Ethiopia,ETH,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,16.45695,,
Ethiopia,ETH,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,42.26728,,
Ethiopia,ETH,"Trademark applications, total",IP.TMK.TOTL,,,466,659,,,
Ethiopia,ETH,"Trademark applications, direct resident",IP.TMK.RESD,,,177,346,,,
Ethiopia,ETH,"Trademark applications, direct nonresident",IP.TMK.NRES,,,289,313,,,
Ethiopia,ETH,"Patent applications, residents",IP.PAT.RESD,,,,3,,,
Ethiopia,ETH,"Patent applications, nonresidents",IP.PAT.NRES,,,,9,,,
Ethiopia,ETH,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,451.1,1121,
Ethiopia,ETH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,0.24129,,
Ethiopia,ETH,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,247765.4169,8977.868867,
Ethiopia,ETH,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,316615.0033,993167.1947,1115301.752,
European Union,EUU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,14.2846578,21.41269139,15.4373056,16.33947514,
European Union,EUU,High-technology exports (current US$),TX.VAL.TECH.CD,,,,392754319879,574988964765,647042578829,
European Union,EUU,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,1137.403706,,
European Union,EUU,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,2269.134613,3221.998369,,
European Union,EUU,"Trademark applications, total",IP.TMK.TOTL,143577,183223,426664,662656,464227,478103,
European Union,EUU,"Trademark applications, direct resident",IP.TMK.RESD,98230,114637,191893,382260,370837,396475,
European Union,EUU,"Trademark applications, direct nonresident",IP.TMK.NRES,45347,53051,177877,242879,93390,76062,
European Union,EUU,"Patent applications, residents",IP.PAT.RESD,105001,94505,86482,119259,110555,107620,
European Union,EUU,"Patent applications, nonresidents",IP.PAT.NRES,213632,116469,44404,47129,23454,33052,
European Union,EUU,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,568066.2,613774.3,
European Union,EUU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,1.724693571,1.927704548,,
European Union,EUU,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,457587770.9,2884148096,9231209119,22788895862,88619785985,127549813381,144120904370
European Union,EUU,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,452452966.7,5007463497,14969832498,24436375227,121483595099,194409936287,208854590564
Fragile and conflict affected situations,FCS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
Fragile and conflict affected situations,FCS,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
Fragile and conflict affected situations,FCS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Fragile and conflict affected situations,FCS,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Fragile and conflict affected situations,FCS,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Fragile and conflict affected situations,FCS,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Fragile and conflict affected situations,FCS,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Fragile and conflict affected situations,FCS,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Fragile and conflict affected situations,FCS,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Fragile and conflict affected situations,FCS,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,3333.307208,5134.602837,
Fragile and conflict affected situations,FCS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Fragile and conflict affected situations,FCS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,3447269.154,4093662.221,4446975.207,23375782.64,58592373.46,3295792.256
Fragile and conflict affected situations,FCS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,13637268.57,8403469.855,2549183.764,132424239.5,308707137.3,45496929.33
Finland,FIN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,7.549498464,27.36104387,10.9405747,8.441460763,
Finland,FIN,High-technology exports (current US$),TX.VAL.TECH.CD,,,1667633451,10553011896,5853434235,3328914557,
Finland,FIN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Finland,FIN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,6731.88277,7717.4749,,
Finland,FIN,"Trademark applications, total",IP.TMK.TOTL,3225,3615,6666,10278,5282,4819,
Finland,FIN,"Trademark applications, direct resident",IP.TMK.RESD,853,993,1981,2907,3336,3438,
Finland,FIN,"Trademark applications, direct nonresident",IP.TMK.NRES,2372,2622,4685,7371,1946,1381,
Finland,FIN,"Patent applications, residents",IP.PAT.RESD,861,1356,2059,2579,1731,1260,
Finland,FIN,"Patent applications, nonresidents",IP.PAT.NRES,2667,2734,4410,324,102,108,
Finland,FIN,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,9976.6,10545.1,
Finland,FIN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,3.25192,3.72797,,
Finland,FIN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,3476102.484,50470757.88,886376137,2319168735,3028023084,3432108655
Finland,FIN,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,87959823.25,316693261.7,565064787.3,1508991252,876760776.6,1111672389
Fiji,FJI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,11.58913852,0.3338783216,3.397180525,2.251944979,
Fiji,FJI,High-technology exports (current US$),TX.VAL.TECH.CD,,,15236252,760291,4866445,3035276,
Fiji,FJI,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Fiji,FJI,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Fiji,FJI,"Trademark applications, total",IP.TMK.TOTL,,410,,,,,
Fiji,FJI,"Trademark applications, direct resident",IP.TMK.RESD,,84,,,,,
Fiji,FJI,"Trademark applications, direct nonresident",IP.TMK.NRES,,326,,,,,
Fiji,FJI,"Patent applications, residents",IP.PAT.RESD,,2,,,,,
Fiji,FJI,"Patent applications, nonresidents",IP.PAT.NRES,,11,,,,,
Fiji,FJI,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,62.6,154.9,
Fiji,FJI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Fiji,FJI,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,2914105.883,529988.9401,906983.3781,871776.6849
Fiji,FJI,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,717136.3151,886415.5039,5975317.083,8092770.425
France,FRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,16.68453809,24.60331145,24.91527927,26.66937935,
France,FRA,High-technology exports (current US$),TX.VAL.TECH.CD,,,26913884798,58765144272,99735768592,103839761845,
France,FRA,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,1879.94584,,
France,FRA,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,2897.42654,3867.99292,,
France,FRA,"Trademark applications, total",IP.TMK.TOTL,21794,44730,91411,112324,93141,91781,
France,FRA,"Trademark applications, direct resident",IP.TMK.RESD,18331,36581,67772,89861,85638,84037,
France,FRA,"Trademark applications, direct nonresident",IP.TMK.NRES,3463,8149,23639,22463,7503,7744,
France,FRA,"Patent applications, residents",IP.PAT.RESD,14106,11000,12378,13870,14748,14206,
France,FRA,"Patent applications, nonresidents",IP.PAT.NRES,33177,16989,4260,3483,1832,2012,
France,FRA,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,70177.1,69430.8,
France,FRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,2.07742,2.17344,,
France,FRA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,495717088.8,1294662125,3974007553,13628307706,15472220533,16540816388
France,FRA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,1028041878,1628676371,4416804583,10017150746,13167025206,14107114989
Faroe Islands,FRO,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,0.06015466373,0.09701115951,,,
Faroe Islands,FRO,High-technology exports (current US$),TX.VAL.TECH.CD,,,16409,38295,,,
Faroe Islands,FRO,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Faroe Islands,FRO,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Faroe Islands,FRO,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Faroe Islands,FRO,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Faroe Islands,FRO,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Faroe Islands,FRO,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Faroe Islands,FRO,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Faroe Islands,FRO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,
Faroe Islands,FRO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Faroe Islands,FRO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,10000,1154871.955,,
Faroe Islands,FRO,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,2640000,7676053.081,,
"Micronesia, Fed. Sts.",FSM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,
"Micronesia, Fed. Sts.",FSM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,
"Micronesia, Fed. Sts.",FSM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
"Micronesia, Fed. Sts.",FSM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Patent applications, residents",IP.PAT.RESD,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
"Micronesia, Fed. Sts.",FSM,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,8.2,2.7,
"Micronesia, Fed. Sts.",FSM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
Gabon,GAB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,8.354726983,,,
Gabon,GAB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,3057052,,,
Gabon,GAB,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,,
Gabon,GAB,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,
Gabon,GAB,"Trademark applications, total",IP.TMK.TOTL,,,,,,,
Gabon,GAB,"Trademark applications, direct resident",IP.TMK.RESD,,,,,,,
Gabon,GAB,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,
Gabon,GAB,"Patent applications, residents",IP.PAT.RESD,,,,,,,
Gabon,GAB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,
Gabon,GAB,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,43.7,59.2,
Gabon,GAB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,
Gabon,GAB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,
Gabon,GAB,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,
